0.038531,0.47633,0.91829,2.91E-05,4.03E-05,2.91E-05,1.0393,1.0311
0.038872,0.47627,0.91833,2.66E-05,3.88E-05,2.89E-05,1.0394,1.0311
0.038638,0.47698,0.91793,2.67E-05,3.62E-05,2.69E-05,1.0391,1.0314
-0.89514,0.27548,-0.23575,0.00062749,0.0001528,0.0033072,0.9881,0.94931
-0.89391,0.27602,-0.24004,0.00061218,0.00015733,0.0031628,0.98874,0.94861
-0.89258,0.27689,-0.24471,0.00058291,0.00015141,0.0029167,0.98685,0.94833
-0.89146,0.27697,-0.24902,0.00056253,0.0001559,0.002627,0.98716,0.94815
-0.89009,0.27773,-0.25417,0.00053533,0.0001591,0.0022637,0.98785,0.94782
-0.88903,0.2778,-0.25842,0.00051012,0.00016088,0.0019441,0.98849,0.94764
-0.88799,0.27684,-0.26241,0.00047666,0.0001386,0.0016738,0.98808,0.94806
-0.88763,0.27585,-0.26568,0.0003296,9.86E-05,0.0014016,0.97815,0.95677
-0.89059,0.27656,-0.25731,0.00013996,8.23E-05,0.0005071,0.9778,0.95833
-0.89276,0.27724,-0.25096,8.95E-05,7.91E-05,0.00023653,0.97719,0.95901
-0.89311,0.27763,-0.24846,9.22E-05,9.08E-05,0.00014816,0.97809,0.95787
-0.89263,0.27869,-0.24862,9.68E-05,0.00011242,0.00016155,0.97907,0.95599
-0.89234,0.27962,-0.24866,0.00012661,0.00015077,0.00016642,0.98047,0.95504
-0.89139,0.28127,-0.24967,0.00013557,0.00018705,0.00017367,0.98099,0.9547
-0.89064,0.28305,-0.25072,0.00013938,0.0002071,0.00017648,0.98262,0.95484
-0.88959,0.28478,-0.25215,0.00015062,0.0002098,0.00016882,0.98287,0.95297
-0.8889,0.28617,-0.25275,0.00015574,0.00021938,0.00018179,0.97846,0.95784
-0.88815,0.28833,-0.25303,0.00015595,0.00023551,0.00018037,0.987,0.95136
-0.88717,0.29079,-0.2541,0.00015497,0.00026242,0.0001847,0.98159,0.95388
-0.88594,0.29282,-0.25599,0.00015435,0.00025375,0.00018769,0.98916,0.95083
-0.88478,0.29465,-0.25794,0.00014557,0.0002448,0.00019422,0.98522,0.95106
-0.88341,0.29626,-0.26075,0.00011622,0.00021567,0.00014758,0.98359,0.95262
-0.88294,0.29727,-0.26158,0.0001013,0.00018109,0.00012385,0.98593,0.95292
-0.88302,0.29842,-0.26071,9.04E-05,0.00015702,0.00010792,0.97788,0.95931
-0.8829,0.2992,-0.2607,6.09E-05,0.00012387,9.80E-05,0.97726,0.96006
-0.88293,0.29906,-0.26095,5.97E-05,0.00011116,9.93E-05,0.97548,0.9615
-0.88267,0.29906,-0.26156,5.53E-05,0.0001055,0.00010017,0.98012,0.95612
-0.88264,0.29928,-0.26212,4.29E-05,0.00010354,9.48E-05,0.97936,0.95745
-0.88249,0.29977,-0.26255,3.17E-05,8.86E-05,7.44E-05,0.97889,0.95984
-0.88214,0.29992,-0.26359,2.66E-05,7.84E-05,5.04E-05,0.97832,0.95962
-0.88239,0.29936,-0.26273,2.77E-05,6.03E-05,5.37E-05,0.97864,0.95873
-0.88291,0.29868,-0.26219,3.12E-05,6.79E-05,6.21E-05,0.97488,0.96182
-0.88331,0.29815,-0.26077,3.47E-05,6.99E-05,8.16E-05,0.97511,0.96124
-0.88333,0.29906,-0.25995,3.83E-05,9.43E-05,8.30E-05,0.97578,0.96086
-0.88336,0.3004,-0.25816,4.01E-05,0.00010317,0.00011189,0.97772,0.95707
-0.88322,0.30161,-0.25701,3.92E-05,0.00012919,0.00012537,0.97368,0.96242
-0.883,0.30223,-0.25647,4.01E-05,0.00013693,0.00013384,0.97984,0.95613
-0.88329,0.30246,-0.25599,5.50E-05,0.00015588,0.00017926,0.98189,0.95639
-0.8831,0.30403,-0.25473,5.53E-05,0.00017225,0.00017433,0.98124,0.95501
-0.88412,0.3035,-0.25376,0.00012244,0.00021712,0.00020233,0.98579,0.9525
-0.88088,0.30074,-0.26206,0.00030586,0.0003394,0.001145,0.98215,0.95264
-0.88181,0.29818,-0.26368,0.00052977,0.00045311,0.0012657,0.98697,0.9513
-0.88247,0.29555,-0.26411,0.00060154,0.00054192,0.0013413,0.99004,0.95005
-0.88314,0.29246,-0.26502,0.00060945,0.00068302,0.0013353,0.99029,0.94878
-0.88393,0.28959,-0.26605,0.00061538,0.0007486,0.0013044,0.98997,0.95111
-0.88516,0.28539,-0.26628,0.0006233,0.00075879,0.0012969,0.9893,0.95177
-0.88632,0.28165,-0.26783,0.00063023,0.00073017,0.0012485,0.98939,0.9494
-0.88747,0.27827,-0.268,0.00071956,0.00062269,0.0012579,0.99092,0.94951
-0.88723,0.27739,-0.26874,0.00073426,0.00059722,0.0012529,0.99098,0.94839
-0.88752,0.27714,-0.26909,0.00073169,0.00057789,0.0012008,0.99191,0.94879
-0.88786,0.27422,-0.27064,0.00072872,0.00045981,0.001164,0.99152,0.94849
-0.88735,0.27293,-0.27174,0.00066739,0.00039681,0.0011035,0.99071,0.94961
-0.89144,0.2732,-0.26297,0.00043864,0.00036913,0.00033096,0.98687,0.95315
-0.89171,0.27284,-0.26042,0.00022751,0.00031668,0.00022384,0.98164,0.95669
-0.89208,0.27298,-0.25892,0.0001637,0.00029226,0.00017175,0.97874,0.95843
-0.89214,0.27514,-0.25654,0.00015899,0.00024033,0.00017067,0.97794,0.95894
-0.89225,0.27638,-0.25451,0.00015691,0.00022172,0.00017472,0.97756,0.95924
-0.89225,0.27775,-0.25273,0.00015562,0.00019679,0.000185,0.97727,0.95923
-0.89224,0.27879,-0.25075,0.00015232,0.00017519,0.00018152,0.9769,0.95922
-0.89243,0.27842,-0.25033,7.02E-05,0.0001804,0.00017207,0.97861,0.95862
-0.89401,0.27626,-0.24915,5.12E-05,0.00018378,0.00016551,0.97865,0.96044
-0.89393,0.2746,-0.2481,4.45E-05,0.00014514,0.00016092,0.97681,0.95875
-0.89529,0.27423,-0.24521,4.71E-05,0.0001342,0.00015852,0.97731,0.95984
-0.8959,0.2742,-0.24362,4.52E-05,0.00017107,0.00015578,0.9785,0.95971
-0.89614,0.27461,-0.24224,4.89E-05,0.00020838,0.00015014,0.9792,0.95732
-0.89567,0.27561,-0.24252,5.63E-05,0.00021724,0.00016647,0.97989,0.95874
-0.89552,0.27625,-0.24237,5.67E-05,0.00023255,0.00017083,0.97994,0.95733
-0.89615,0.27509,-0.24202,6.73E-05,0.0002524,0.00018174,0.98189,0.95582
-0.89615,0.27484,-0.24118,7.81E-05,0.00028589,0.00019931,0.98343,0.9545
-0.89631,0.27468,-0.24016,8.89E-05,0.00028762,0.00022161,0.9833,0.95191
-0.89664,0.27418,-0.23977,9.08E-05,0.0002943,0.00023561,0.98398,0.95151
-0.89688,0.27438,-0.23844,9.60E-05,0.00029374,0.00024094,0.98448,0.9515
-0.89691,0.27511,-0.23694,8.97E-05,0.00023824,0.00022648,0.9832,0.9522
-0.89781,0.27525,-0.23525,8.17E-05,0.00025252,0.00022019,0.98747,0.94901
-0.89745,0.27494,-0.23554,7.57E-05,0.00026126,0.00020944,0.9871,0.94905
-0.8977,0.27461,-0.23445,7.58E-05,0.00023224,0.00016603,0.98385,0.94918
-0.89804,0.27452,-0.23342,7.64E-05,0.00019902,0.00016845,0.98459,0.95016
-0.89902,0.27419,-0.23142,7.17E-05,0.0001936,0.0001331,0.98403,0.95225
-0.89932,0.27326,-0.23066,7.08E-05,0.00018695,0.00013489,0.98293,0.95084
-0.89905,0.27314,-0.23081,6.28E-05,0.00017295,0.00012856,0.98126,0.95227
-0.8993,0.27298,-0.23112,5.25E-05,0.00014095,0.00012487,0.98065,0.95326
-0.8997,0.27273,-0.2309,4.36E-05,0.00015039,0.00013005,0.98034,0.95485
-0.8997,0.27265,-0.23057,4.31E-05,0.00014959,0.00012073,0.9803,0.9555
-0.89986,0.27265,-0.22993,5.50E-05,0.00016259,0.00014141,0.98207,0.95373
-0.90045,0.27243,-0.22803,5.70E-05,0.00016688,0.00020401,0.9805,0.95433
-0.90051,0.27213,-0.22744,5.41E-05,0.00014112,0.00020074,0.97934,0.95754
-0.90121,0.27174,-0.22576,5.27E-05,0.00012043,0.00019278,0.97959,0.95606
-0.90164,0.27201,-0.22421,5.11E-05,0.0001253,0.00020344,0.97877,0.95671
-0.90194,0.27174,-0.22346,4.85E-05,0.00012156,0.00020982,0.97895,0.9575
-0.90204,0.27128,-0.22258,4.57E-05,0.0001121,0.00020012,0.97863,0.95665
-0.90244,0.2718,-0.22111,4.61E-05,0.00010152,0.00018891,0.97795,0.95893
-0.90293,0.27209,-0.21874,4.58E-05,0.00010384,0.0001616,0.97904,0.9587
-0.90364,0.27174,-0.21681,4.21E-05,0.00010593,0.00013591,0.97879,0.95889
-0.9037,0.27152,-0.21649,4.19E-05,9.41E-05,0.00012257,0.97857,0.95916
-0.90401,0.27116,-0.21571,4.06E-05,8.97E-05,0.00010552,0.97659,0.96126
-0.90414,0.27073,-0.21568,2.28E-05,6.67E-05,8.45E-05,0.97507,0.96237
-0.90393,0.26983,-0.21696,2.06E-05,5.59E-05,5.47E-05,0.97225,0.96372
-0.90436,0.26937,-0.21694,1.94E-05,6.00E-05,5.12E-05,0.97475,0.96214
-0.90422,0.2692,-0.217,1.91E-05,7.29E-05,6.38E-05,0.97549,0.96111
-0.90437,0.26862,-0.21722,1.97E-05,6.21E-05,6.21E-05,0.97586,0.96081
-0.90455,0.26824,-0.2167,1.98E-05,6.19E-05,6.27E-05,0.97581,0.9604
-0.90474,0.2682,-0.2164,2.07E-05,6.64E-05,6.86E-05,0.97685,0.96107
-0.9047,0.26793,-0.21667,1.83E-05,7.01E-05,6.94E-05,0.97656,0.96081
-0.90458,0.26817,-0.21766,1.70E-05,6.66E-05,6.83E-05,0.97655,0.96116
-0.90434,0.26873,-0.21782,1.79E-05,7.76E-05,7.06E-05,0.97681,0.96061
-0.90422,0.26957,-0.21728,1.81E-05,8.70E-05,7.19E-05,0.97648,0.96083
-0.90406,0.27058,-0.21656,1.97E-05,9.48E-05,8.09E-05,0.97694,0.96064
-0.90402,0.27137,-0.21588,2.07E-05,0.00010049,8.47E-05,0.97791,0.96022
-0.90392,0.27315,-0.21519,2.33E-05,0.00012657,8.57E-05,0.97838,0.95965
-0.90301,0.27453,-0.21552,2.96E-05,0.00013989,9.96E-05,0.97957,0.95794
-0.90248,0.27571,-0.21645,3.05E-05,0.00012417,9.76E-05,0.97839,0.95898
-0.90192,0.27656,-0.21731,2.88E-05,0.00011469,0.00010204,0.97755,0.95923
-0.9014,0.27737,-0.21831,2.74E-05,0.00010414,9.80E-05,0.97835,0.95865
-0.90071,0.27845,-0.21832,2.89E-05,0.0001013,9.62E-05,0.97851,0.95853
-0.9006,0.27968,-0.21806,4.06E-05,9.81E-05,0.00010625,0.98006,0.95663
-0.89964,0.28033,-0.21901,0.00012765,0.00011843,0.0001579,0.98198,0.95367
